panel_id,image,box_index,class_id,class_name,osd_area_ratio,osd_pixels,threshold
P1,A3_B4_P1_2022-06-17_IR1_00083,1,0,core_iron,0.0044,43,0.3
P1,A3_B4_P1_2022-06-17_IR1_00083,2,1,epoxy_surface,0.0116,152,0.3
P1,A3_B4_P1_2022-06-17_IR1_00083,3,1,epoxy_surface,0.0039,60,0.3
P1,A3_B4_P1_2022-06-17_IR1_00084,0,1,epoxy_surface,0.0047,64,0.3
P1,A3_B4_P1_2022-06-17_IR1_00084,1,1,epoxy_surface,0.0063,83,0.3
P1,A3_B4_P1_2022-06-17_IR1_00084,2,0,core_iron,0.0221,138,0.3
P1,A3_B4_P1_2022-06-17_IR1_00084,3,1,epoxy_surface,0.0100,146,0.3
P1,A3_B4_P1_2022-06-17_IR1_00085,0,1,epoxy_surface,0.0169,236,0.3
P1,A3_B4_P1_2022-06-17_IR1_00085,1,0,core_iron,0.0281,175,0.3
P1,A3_B4_P1_2022-06-17_IR1_00085,2,0,core_iron,0.0044,21,0.3
P1,A3_B4_P1_2022-06-17_IR1_00085,4,2,mold_tr_contact,0.0231,3,0.3
P1,A3_B4_P1_2022-06-17_IR1_00085,5,1,epoxy_surface,0.0061,80,0.3
P1,A3_B4_P1_2022-06-17_IR1_00085,6,1,epoxy_surface,0.0018,24,0.3
P1,A3_B4_P1_2022-06-17_IR1_00088,0,1,epoxy_surface,0.0125,170,0.3
P1,A3_B4_P1_2022-06-17_IR1_00088,1,1,epoxy_surface,0.0043,80,0.3
P1,A3_B4_P1_2022-06-17_IR1_00088,2,1,epoxy_surface,0.0094,177,0.3
P1,A3_B4_P1_2022-06-17_IR1_00089,0,2,mold_tr_contact,0.0210,15,0.3
P1,A3_B4_P1_2022-06-17_IR1_00089,1,2,mold_tr_contact,0.0084,6,0.3
P1,A3_B4_P1_2022-06-17_IR1_00089,2,1,epoxy_surface,0.0053,60,0.3
P1,A3_B4_P1_2022-06-17_IR1_00089,3,0,core_iron,0.0186,89,0.3
P1,A3_B4_P1_2022-06-17_IR1_00089,4,2,mold_tr_contact,0.0152,10,0.3
P1,A3_B4_P1_2022-06-17_IR1_00089,5,1,epoxy_surface,0.0088,101,0.3
P3,A2_B1_P3_2022-06-03_IR1_00001,2,8,ct_transformer,0.0104,69,0.3
P3,A2_B1_P3_2022-06-03_IR1_00003,1,8,ct_transformer,0.0064,164,0.3
P3,A2_B1_P3_2022-06-03_IR1_00008,2,24,ct_transformer_contact,0.0526,35,0.3
P3,A2_B1_P3_2022-06-03_IR1_00010,0,24,ct_transformer_contact,0.0500,26,0.3
P3,A2_B1_P3_2022-06-03_IR1_00011,1,24,ct_transformer_contact,0.0556,30,0.3
P3,A2_B1_P3_2022-06-03_IR1_00012,0,24,ct_transformer_contact,0.0625,27,0.3
P3,A2_B1_P3_2022-06-03_IR1_00013,2,24,ct_transformer_contact,0.0417,38,0.3
P3,A2_B1_P3_2022-06-03_IR1_00014,0,24,ct_transformer_contact,0.0500,35,0.3
P3,A2_B1_P3_2022-06-03_IR1_00016,2,24,ct_transformer_contact,0.0667,29,0.3
P3,A2_B1_P3_2022-06-03_IR1_00017,0,24,ct_transformer_contact,0.0323,38,0.3
P3,A2_B1_P3_2022-06-03_IR1_00017,3,24,ct_transformer_contact,0.0526,29,0.3
P3,A2_B1_P3_2022-06-03_IR1_00019,0,8,ct_transformer,0.0079,144,0.3
P3,A2_B1_P3_2022-06-03_IR1_00020,0,8,ct_transformer,0.0089,146,0.3
P3,A2_B1_P3_2022-06-03_IR1_00021,1,24,ct_transformer_contact,0.0185,4,0.3
P3,A2_B1_P3_2022-06-03_IR1_00021,3,24,ct_transformer_contact,0.1731,54,0.3
P3,A2_B1_P3_2022-06-03_IR1_00021,4,8,ct_transformer,0.0115,151,0.3
P3,A2_B1_P3_2022-06-03_IR1_00022,0,8,ct_transformer,0.0049,57,0.3
P3,A2_B1_P3_2022-06-03_IR1_00022,1,24,ct_transformer_contact,0.0486,21,0.3
P3,A2_B1_P3_2022-06-03_IR1_00022,2,24,ct_transformer_contact,0.0271,13,0.3
P3,A2_B1_P3_2022-06-03_IR1_00023,0,8,ct_transformer,0.0130,222,0.3
P3,A2_B1_P3_2022-06-03_IR1_00023,1,24,ct_transformer_contact,0.1786,60,0.3
P3,A2_B1_P3_2022-06-03_IR1_00024,0,8,ct_transformer,0.0095,170,0.3
P3,A2_B1_P3_2022-06-03_IR1_00025,0,24,ct_transformer_contact,0.0886,31,0.3
P3,A2_B1_P3_2022-06-03_IR1_00025,1,8,ct_transformer,0.0070,163,0.3
P3,A2_B1_P3_2022-06-03_IR1_00025,2,24,ct_transformer_contact,0.0208,8,0.3
P3,A2_B1_P3_2022-06-03_IR1_00026,0,8,ct_transformer,0.0124,218,0.3
P3,A2_B1_P3_2022-06-03_IR1_00027,0,24,ct_transformer_contact,0.0032,1,0.3
P3,A2_B1_P3_2022-06-03_IR1_00027,1,8,ct_transformer,0.0122,230,0.3
P3,A2_B1_P3_2022-06-03_IR1_00027,2,24,ct_transformer_contact,0.0234,7,0.3
P3,A2_B1_P3_2022-06-03_IR1_00027,3,24,ct_transformer_contact,0.0268,8,0.3
P3,A2_B1_P3_2022-06-03_IR1_00028,0,24,ct_transformer_contact,0.0401,12,0.3
P3,A2_B1_P3_2022-06-03_IR1_00028,1,24,ct_transformer_contact,0.0096,3,0.3
P3,A2_B1_P3_2022-06-03_IR1_00028,2,8,ct_transformer,0.0065,180,0.3
P3,A2_B1_P3_2022-06-03_IR1_00029,0,24,ct_transformer_contact,0.0201,6,0.3
P3,A2_B1_P3_2022-06-03_IR1_00029,1,8,ct_transformer,0.0067,150,0.3
P3,A2_B1_P3_2022-06-03_IR1_00029,2,24,ct_transformer_contact,0.0033,1,0.3
P3,A2_B1_P3_2022-06-03_IR1_00030,0,8,ct_transformer,0.0091,242,0.3
P3,A2_B1_P3_2022-06-03_IR1_00031,0,8,ct_transformer,0.0088,267,0.3
P3,A2_B1_P3_2022-06-03_IR1_00032,0,8,ct_transformer,0.0047,98,0.3
P3,A2_B1_P3_2022-06-03_IR1_00033,0,8,ct_transformer,0.0053,162,0.3
P3,A2_B1_P3_2022-06-03_IR1_00033,1,24,ct_transformer_contact,0.2007,60,0.3
P3,A2_B1_P3_2022-06-03_IR1_00034,1,8,ct_transformer,0.0064,159,0.3
P3,A2_B1_P3_2022-06-03_IR1_00034,3,24,ct_transformer_contact,0.0327,11,0.3
P3,A2_B1_P3_2022-06-03_IR1_00035,1,8,ct_transformer,0.0051,143,0.3
P3,A2_B1_P3_2022-06-03_IR1_00035,2,24,ct_transformer_contact,0.0513,16,0.3
P3,A2_B1_P3_2022-06-03_IR1_00036,0,8,ct_transformer,0.0060,136,0.3
P3,A2_B1_P3_2022-06-03_IR1_00037,1,8,ct_transformer,0.0089,179,0.3
P3,A2_B1_P3_2022-06-03_IR1_00038,0,8,ct_transformer,0.0043,70,0.3
P3,A2_B1_P3_2022-06-03_IR1_00040,0,8,ct_transformer,0.0090,178,0.3
P3,A2_B1_P3_2022-06-03_IR1_00041,0,8,ct_transformer,0.0083,213,0.3
P3,A2_B1_P3_2022-06-03_IR1_00042,0,8,ct_transformer,0.0036,73,0.3
P3,A2_B1_P3_2022-06-03_IR1_00043,0,24,ct_transformer_contact,0.0625,11,0.3
P3,A2_B1_P3_2022-06-03_IR1_00043,1,24,ct_transformer_contact,0.0435,17,0.3
P3,A2_B1_P3_2022-06-03_IR1_00043,2,24,ct_transformer_contact,0.0455,16,0.3
P3,A2_B1_P3_2022-06-03_IR1_00043,3,24,ct_transformer_contact,0.0027,1,0.3
P3,A2_B1_P3_2022-06-03_IR1_00043,4,24,ct_transformer_contact,0.0031,1,0.3
P3,A2_B1_P3_2022-06-03_IR1_00044,0,8,ct_transformer,0.0049,93,0.3
P3,A2_B1_P3_2022-06-03_IR1_00044,3,24,ct_transformer_contact,0.0192,8,0.3
P3,A2_B1_P3_2022-06-03_IR1_00045,0,8,ct_transformer,0.0278,122,0.3
P3,A2_B1_P3_2022-06-03_IR1_00046,4,8,ct_transformer,0.0207,110,0.3
P3,A2_B1_P3_2022-06-03_IR1_00047,1,8,ct_transformer,0.0218,162,0.3
P3,A2_B1_P3_2022-06-03_IR1_00048,4,24,ct_transformer_contact,0.0625,25,0.3
P3,A2_B1_P3_2022-06-03_IR1_00049,0,24,ct_transformer_contact,0.0362,16,0.3
P3,A2_B1_P3_2022-06-03_IR1_00049,3,24,ct_transformer_contact,0.0400,17,0.3
P3,A2_B1_P3_2022-06-03_IR1_00049,4,8,ct_transformer,0.0177,103,0.3
P3,A2_B1_P3_2022-06-03_IR1_00050,0,8,ct_transformer,0.0172,138,0.3
P3,A2_B1_P3_2022-06-03_IR1_00050,4,24,ct_transformer_contact,0.0045,2,0.3
P3,A2_B1_P3_2022-06-03_IR1_00052,4,8,ct_transformer,0.0160,116,0.3
P3,A2_B1_P3_2022-06-03_IR1_00053,0,24,ct_transformer_contact,0.0588,28,0.3
P3,A2_B1_P3_2022-06-03_IR1_00053,2,8,ct_transformer,0.0004,2,0.3
P3,A2_B1_P3_2022-06-03_IR1_00054,3,8,ct_transformer,0.0120,91,0.3
P3,A2_B1_P3_2022-06-03_IR1_00055,3,24,ct_transformer_contact,0.0714,23,0.3
P3,A2_B1_P3_2022-06-03_IR1_00055,4,8,ct_transformer,0.0043,15,0.3
P3,A2_B1_P3_2022-06-03_IR1_00056,3,8,ct_transformer,0.0007,2,0.3
P3,A2_B1_P3_2022-06-03_IR1_00057,2,8,ct_transformer,0.0070,32,0.3
P3,A2_B1_P3_2022-06-03_IR1_00058,3,8,ct_transformer,0.0075,108,0.3
P3,A2_B1_P3_2022-06-03_IR1_00059,1,8,ct_transformer,0.0094,116,0.3
P3,A2_B1_P3_2022-06-03_IR1_00059,5,24,ct_transformer_contact,0.0588,26,0.3
P3,A2_B1_P3_2022-06-03_IR1_00060,0,8,ct_transformer,0.0063,187,0.3
P3,A2_B1_P3_2022-06-03_IR1_00061,0,8,ct_transformer,0.0062,188,0.3
P3,A2_B1_P3_2022-06-03_IR1_00062,0,8,ct_transformer,0.0062,200,0.3
P3,A2_B1_P3_2022-06-03_IR1_00063,0,8,ct_transformer,0.0067,255,0.3
P3,A2_B1_P3_2022-06-03_IR1_00064,0,8,ct_transformer,0.0045,154,0.3
P3,A2_B1_P3_2022-06-03_IR1_00065,0,8,ct_transformer,0.0065,203,0.3
P3,A2_B1_P3_2022-06-03_IR1_00066,0,8,ct_transformer,0.0047,102,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,0,9,ncl_power_fuse,0.0213,41,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,1,9,ncl_power_fuse,0.0150,25,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,2,23,transformer_contact,0.0272,22,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,3,23,transformer_contact,0.0223,18,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,4,7,transformer,0.0076,256,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,5,23,transformer_contact,0.0310,25,0.3
P4,A1_B1_P4_2022-05-12_IR1_00001,6,9,ncl_power_fuse,0.0143,19,0.3
P4,A1_B1_P4_2022-05-12_IR1_00002,0,8,ct_transformer,0.0080,347,0.3
P4,A1_B1_P4_2022-05-12_IR1_00002,1,8,ct_transformer,0.0028,58,0.3
P4,A1_B1_P4_2022-05-12_IR1_00003,0,8,ct_transformer,0.0081,167,0.3
P4,A1_B1_P4_2022-05-12_IR1_00004,0,8,ct_transformer,0.0116,425,0.3
P4,A1_B1_P4_2022-05-12_IR1_00005,0,8,ct_transformer,0.0089,358,0.3
P4,A1_B1_P4_2022-05-12_IR1_00006,0,8,ct_transformer,0.0090,222,0.3
P4,A1_B1_P4_2022-05-12_IR1_00007,0,8,ct_transformer,0.0073,157,0.3
P4,A1_B1_P4_2022-05-12_IR1_00007,1,8,ct_transformer,0.0101,274,0.3
P4,A1_B1_P4_2022-05-12_IR1_00008,0,8,ct_transformer,0.0089,311,0.3
P4,A1_B1_P4_2022-05-12_IR1_00008,2,9,ncl_power_fuse,0.0074,4,0.3
P4,A1_B1_P4_2022-05-12_IR1_00009,0,9,ncl_power_fuse,0.0787,68,0.3
P4,A1_B1_P4_2022-05-12_IR1_00009,2,8,ct_transformer,0.0103,325,0.3
P4,A1_B1_P4_2022-05-12_IR1_00010,0,8,ct_transformer,0.0095,289,0.3
P4,A1_B1_P4_2022-05-12_IR1_00012,0,9,ncl_power_fuse,0.0176,33,0.3
P4,A1_B1_P4_2022-05-12_IR1_00012,1,9,ncl_power_fuse,0.0152,16,0.3
P4,A1_B1_P4_2022-05-12_IR1_00012,2,9,ncl_power_fuse,0.0177,23,0.3
P4,A1_B1_P4_2022-05-12_IR1_00012,3,8,ct_transformer,0.0078,371,0.3
P4,A1_B1_P4_2022-05-12_IR1_00013,0,9,ncl_power_fuse,0.0022,4,0.3
P4,A1_B1_P4_2022-05-12_IR1_00013,1,8,ct_transformer,0.0098,523,0.3
P4,A1_B1_P4_2022-05-12_IR1_00013,2,9,ncl_power_fuse,0.1662,54,0.3
P4,A1_B1_P4_2022-05-12_IR1_00013,3,9,ncl_power_fuse,0.0073,9,0.3
P4,A1_B1_P4_2022-05-12_IR1_00014,0,8,ct_transformer,0.0095,475,0.3
P4,A1_B1_P4_2022-05-12_IR1_00015,0,8,ct_transformer,0.0075,354,0.3
P4,A1_B1_P4_2022-05-12_IR1_00016,0,8,ct_transformer,0.0107,468,0.3
P4,A1_B1_P4_2022-05-12_IR1_00017,0,8,ct_transformer,0.0053,120,0.3
P4,A1_B1_P4_2022-05-12_IR1_00018,0,8,ct_transformer,0.0102,508,0.3
P4,A1_B1_P4_2022-05-12_IR1_00019,0,8,ct_transformer,0.0078,227,0.3
P4,A1_B1_P4_2022-05-12_IR1_00020,0,8,ct_transformer,0.0037,101,0.3
P4,A1_B1_P4_2022-05-12_IR1_00021,0,8,ct_transformer,0.0074,158,0.3
P4,A1_B1_P4_2022-05-12_IR1_00021,1,8,ct_transformer,0.0073,255,0.3
P4,A1_B1_P4_2022-05-12_IR1_00022,0,8,ct_transformer,0.0062,152,0.3
P4,A1_B1_P4_2022-05-12_IR1_00023,0,8,ct_transformer,0.0111,195,0.3
P4,A1_B1_P4_2022-05-12_IR1_00024,0,8,ct_transformer,0.0073,299,0.3
P4,A1_B1_P4_2022-05-12_IR1_00025,0,8,ct_transformer,0.0069,293,0.3
P4,A1_B1_P4_2022-05-12_IR1_00025,1,9,ncl_power_fuse,0.0195,22,0.3
P4,A1_B1_P4_2022-05-12_IR1_00025,2,9,ncl_power_fuse,0.0052,3,0.3
P4,A1_B1_P4_2022-05-12_IR1_00026,0,9,ncl_power_fuse,0.0189,73,0.3
P4,A1_B1_P4_2022-05-12_IR1_00026,1,9,ncl_power_fuse,0.0230,34,0.3
P4,A1_B1_P4_2022-05-12_IR1_00026,2,9,ncl_power_fuse,0.0101,54,0.3
P4,A1_B1_P4_2022-05-12_IR1_00027,0,9,ncl_power_fuse,0.0136,111,0.3
P4,A1_B1_P4_2022-05-12_IR1_00027,1,9,ncl_power_fuse,0.0218,95,0.3
P4,A1_B1_P4_2022-05-12_IR1_00027,2,9,ncl_power_fuse,0.0085,39,0.3
P4,A1_B1_P4_2022-05-12_IR1_00028,0,9,ncl_power_fuse,0.0318,82,0.3
P4,A1_B1_P4_2022-05-12_IR1_00028,1,9,ncl_power_fuse,0.0078,52,0.3
P4,A1_B1_P4_2022-05-12_IR1_00028,2,9,ncl_power_fuse,0.0024,15,0.3
P4,A1_B1_P4_2022-05-12_IR1_00029,0,9,ncl_power_fuse,0.0104,38,0.3
P4,A1_B1_P4_2022-05-12_IR1_00029,1,9,ncl_power_fuse,0.0171,94,0.3
P4,A1_B1_P4_2022-05-12_IR1_00030,0,9,ncl_power_fuse,0.0103,50,0.3
P4,A1_B1_P4_2022-05-12_IR1_00030,1,9,ncl_power_fuse,0.0205,86,0.3
P4,A1_B1_P4_2022-05-12_IR1_00031,0,9,ncl_power_fuse,0.0185,128,0.3
P4,A1_B1_P4_2022-05-12_IR1_00031,1,9,ncl_power_fuse,0.0155,52,0.3
P4,A1_B1_P4_2022-05-12_IR1_00031,2,9,ncl_power_fuse,0.0123,36,0.3
P4,A1_B1_P4_2022-05-12_IR1_00032,0,9,ncl_power_fuse,0.0442,161,0.3
P4,A1_B1_P4_2022-05-12_IR1_00032,1,9,ncl_power_fuse,0.0076,31,0.3
P4,A1_B1_P4_2022-05-12_IR1_00033,0,9,ncl_power_fuse,0.0067,27,0.3
P4,A1_B1_P4_2022-05-12_IR1_00033,1,9,ncl_power_fuse,0.0355,182,0.3
P4,A1_B1_P4_2022-05-12_IR1_00034,0,8,ct_transformer,0.0110,134,0.3
P4,A1_B1_P4_2022-05-12_IR1_00034,1,9,ncl_power_fuse,0.0052,28,0.3
P4,A1_B1_P4_2022-05-12_IR1_00035,0,9,ncl_power_fuse,0.0074,28,0.3
P4,A1_B1_P4_2022-05-12_IR1_00035,1,9,ncl_power_fuse,0.0249,91,0.3
P4,A1_B1_P4_2022-05-12_IR1_00035,2,8,ct_transformer,0.0136,285,0.3
P4,A1_B1_P4_2022-05-12_IR1_00036,0,9,ncl_power_fuse,0.0404,156,0.3
P4,A1_B1_P4_2022-05-12_IR1_00036,1,8,ct_transformer,0.0146,262,0.3
P4,A1_B1_P4_2022-05-12_IR1_00036,2,9,ncl_power_fuse,0.0058,33,0.3
P4,A1_B1_P4_2022-05-12_IR1_00037,0,8,ct_transformer,0.0101,176,0.3
P4,A1_B1_P4_2022-05-12_IR1_00037,1,9,ncl_power_fuse,0.0090,41,0.3
P4,A1_B1_P4_2022-05-12_IR1_00037,2,9,ncl_power_fuse,0.0098,36,0.3
P4,A1_B1_P4_2022-05-12_IR1_00038,0,9,ncl_power_fuse,0.0054,19,0.3
P4,A1_B1_P4_2022-05-12_IR1_00038,1,8,ct_transformer,0.0134,274,0.3
P4,A1_B1_P4_2022-05-12_IR1_00038,2,9,ncl_power_fuse,0.0192,91,0.3
P4,A1_B1_P4_2022-05-12_IR1_00038,3,9,ncl_power_fuse,0.0067,24,0.3
P4,A1_B1_P4_2022-05-12_IR1_00039,1,8,ct_transformer,0.0107,175,0.3
P4,A1_B1_P4_2022-05-12_IR1_00039,2,9,ncl_power_fuse,0.0092,29,0.3
P4,A1_B1_P4_2022-05-12_IR1_00040,0,8,ct_transformer,0.0131,162,0.3
P4,A1_B1_P4_2022-05-12_IR1_00041,0,9,ncl_power_fuse,0.0090,20,0.3
P4,A1_B1_P4_2022-05-12_IR1_00041,1,8,ct_transformer,0.0103,430,0.3
P4,A1_B1_P4_2022-05-12_IR1_00041,2,9,ncl_power_fuse,0.0087,38,0.3
P4,A1_B1_P4_2022-05-12_IR1_00041,3,9,ncl_power_fuse,0.0274,97,0.3
P4,A1_B1_P4_2022-05-12_IR1_00042,0,9,ncl_power_fuse,0.0235,102,0.3
P4,A1_B1_P4_2022-05-12_IR1_00042,1,8,ct_transformer,0.0109,433,0.3
P4,A1_B1_P4_2022-05-12_IR1_00042,2,9,ncl_power_fuse,0.0072,20,0.3
P4,A1_B1_P4_2022-05-12_IR1_00042,3,9,ncl_power_fuse,0.0086,27,0.3
P4,A1_B1_P4_2022-05-12_IR1_00043,0,9,ncl_power_fuse,0.0118,27,0.3
P4,A1_B1_P4_2022-05-12_IR1_00043,1,8,ct_transformer,0.0110,473,0.3
P4,A1_B1_P4_2022-05-12_IR1_00044,0,9,ncl_power_fuse,0.0055,18,0.3
P4,A1_B1_P4_2022-05-12_IR1_00044,1,9,ncl_power_fuse,0.0072,20,0.3
P4,A1_B1_P4_2022-05-12_IR1_00044,2,8,ct_transformer,0.0110,445,0.3
P4,A1_B1_P4_2022-05-12_IR1_00045,0,9,ncl_power_fuse,0.0131,22,0.3
P4,A1_B1_P4_2022-05-12_IR1_00045,1,8,ct_transformer,0.0078,235,0.3
P4,A1_B1_P4_2022-05-12_IR1_00046,0,9,ncl_power_fuse,0.0179,35,0.3
P4,A1_B1_P4_2022-05-12_IR1_00046,1,9,ncl_power_fuse,0.0007,1,0.3
P4,A1_B1_P4_2022-05-12_IR1_00046,2,8,ct_transformer,0.0078,226,0.3
P4,A1_B1_P4_2022-05-12_IR1_00047,0,9,ncl_power_fuse,0.0065,18,0.3
P4,A1_B1_P4_2022-05-12_IR1_00047,1,8,ct_transformer,0.0047,86,0.3
P4,A1_B1_P4_2022-05-12_IR1_00048,0,8,ct_transformer,0.0072,97,0.3
P4,A1_B1_P4_2022-05-12_IR1_00048,1,9,ncl_power_fuse,0.0027,11,0.3
P4,A1_B1_P4_2022-05-12_IR1_00048,2,9,ncl_power_fuse,0.0011,4,0.3
P4,A1_B1_P4_2022-05-12_IR1_00049,0,8,ct_transformer,0.0072,260,0.3
P4,A1_B1_P4_2022-05-12_IR1_00050,0,9,ncl_power_fuse,0.0002,1,0.3
P4,A1_B1_P4_2022-05-12_IR1_00050,1,9,ncl_power_fuse,0.0074,27,0.3
P4,A1_B1_P4_2022-05-12_IR1_00050,2,9,ncl_power_fuse,0.0091,36,0.3
P4,A1_B1_P4_2022-05-12_IR1_00051,0,9,ncl_power_fuse,0.0114,38,0.3
P4,A1_B1_P4_2022-05-12_IR1_00051,1,9,ncl_power_fuse,0.0294,119,0.3
P4,A1_B1_P4_2022-05-12_IR1_00052,0,9,ncl_power_fuse,0.0118,60,0.3
P4,A1_B1_P4_2022-05-12_IR1_00053,0,9,ncl_power_fuse,0.0132,62,0.3
P4,A1_B1_P4_2022-05-12_IR1_00053,1,9,ncl_power_fuse,0.0240,35,0.3
P4,A1_B1_P4_2022-05-12_IR1_00054,0,9,ncl_power_fuse,0.0111,41,0.3
P4,A1_B1_P4_2022-05-12_IR1_00054,1,9,ncl_power_fuse,0.0109,53,0.3
P4,A1_B1_P4_2022-05-12_IR1_00054,2,9,ncl_power_fuse,0.0230,31,0.3
P4,A1_B1_P4_2022-05-12_IR1_00055,0,9,ncl_power_fuse,0.0271,73,0.3
P4,A1_B1_P4_2022-05-12_IR1_00055,1,9,ncl_power_fuse,0.0110,42,0.3
P4,A1_B1_P4_2022-05-12_IR1_00056,0,9,ncl_power_fuse,0.0132,58,0.3
P4,A1_B1_P4_2022-05-12_IR1_00057,0,9,ncl_power_fuse,0.0105,55,0.3
P4,A1_B1_P4_2022-05-12_IR1_00058,0,9,ncl_power_fuse,0.0080,40,0.3
P4,A1_B1_P4_2022-05-12_IR1_00058,1,9,ncl_power_fuse,0.0276,81,0.3
P4,A1_B1_P4_2022-05-12_IR1_00059,0,9,ncl_power_fuse,0.0344,90,0.3
P4,A1_B1_P4_2022-05-12_IR1_00059,1,9,ncl_power_fuse,0.0083,47,0.3
P4,A1_B1_P4_2022-05-12_IR1_00060,0,9,ncl_power_fuse,0.0096,39,0.3
P4,A1_B1_P4_2022-05-12_IR1_00060,1,9,ncl_power_fuse,0.0162,98,0.3
P4,A1_B1_P4_2022-05-12_IR1_00060,2,9,ncl_power_fuse,0.0249,64,0.3
P4,A1_B1_P4_2022-05-12_IR1_00061,0,9,ncl_power_fuse,0.0110,63,0.3
P4,A1_B1_P4_2022-05-12_IR1_00061,1,9,ncl_power_fuse,0.0196,73,0.3
P4,A1_B1_P4_2022-05-12_IR1_00062,0,9,ncl_power_fuse,0.0006,2,0.3
P4,A1_B1_P4_2022-05-12_IR1_00062,1,9,ncl_power_fuse,0.0128,49,0.3
P4,A1_B1_P4_2022-05-12_IR1_00063,0,9,ncl_power_fuse,0.0020,11,0.3
P4,A1_B1_P4_2022-05-12_IR1_00063,1,9,ncl_power_fuse,0.0120,51,0.3
P4,A1_B1_P4_2022-05-12_IR1_00064,0,9,ncl_power_fuse,0.0132,33,0.3
P4,A1_B1_P4_2022-05-12_IR1_00064,1,9,ncl_power_fuse,0.0181,54,0.3
P4,A1_B1_P4_2022-05-12_IR1_00064,2,9,ncl_power_fuse,0.0250,61,0.3
P4,A1_B1_P4_2022-05-12_IR1_00065,0,9,ncl_power_fuse,0.0181,35,0.3
P4,A1_B1_P4_2022-05-12_IR1_00065,1,9,ncl_power_fuse,0.0141,56,0.3
P4,A1_B1_P4_2022-05-12_IR1_00068,1,8,ct_transformer,0.0176,91,0.3
P4,A1_B1_P4_2022-05-12_IR1_00069,0,8,ct_transformer,0.0068,193,0.3
P4,A1_B1_P4_2022-05-12_IR1_00070,0,8,ct_transformer,0.0066,210,0.3
P4,A1_B1_P4_2022-05-12_IR1_00072,0,8,ct_transformer,0.0093,101,0.3
P4,A1_B1_P4_2022-05-12_IR1_00073,0,8,ct_transformer,0.0037,64,0.3
P4,A1_B1_P4_2022-05-12_IR1_00077,0,24,ct_transformer_contact,0.0345,71,0.3
P4,A1_B1_P4_2022-05-12_IR1_00078,4,24,ct_transformer_contact,0.0455,69,0.3
P4,A1_B1_P4_2022-05-12_IR1_00079,2,24,ct_transformer_contact,0.0476,51,0.3
P4,A1_B1_P4_2022-05-12_IR1_00080,1,24,ct_transformer_contact,0.0500,54,0.3
P4,A1_B1_P4_2022-05-12_IR1_00080,2,9,ncl_power_fuse,0.0333,84,0.3
P4,A1_B1_P4_2022-05-12_IR1_00080,3,24,ct_transformer_contact,0.0385,62,0.3
P4,A1_B1_P4_2022-05-12_IR1_00081,0,9,ncl_power_fuse,0.0385,49,0.3
P4,A1_B1_P4_2022-05-12_IR1_00081,1,9,ncl_power_fuse,0.0196,12,0.3
P4,A1_B1_P4_2022-05-12_IR1_00081,2,9,ncl_power_fuse,0.0027,3,0.3
P4,A1_B1_P4_2022-05-12_IR1_00082,3,9,ncl_power_fuse,0.0192,22,0.3
P4,A1_B1_P4_2022-05-12_IR1_00085,0,24,ct_transformer_contact,0.0292,47,0.3
P4,A1_B1_P4_2022-05-12_IR1_00087,1,24,ct_transformer_contact,0.0021,3,0.3
P4,A1_B1_P4_2022-05-12_IR1_00088,0,9,ncl_power_fuse,0.0059,26,0.3
P4,A1_B1_P4_2022-05-12_IR1_00088,1,9,ncl_power_fuse,0.0006,1,0.3
P4,A1_B1_P4_2022-05-12_IR1_00088,2,9,ncl_power_fuse,0.0404,48,0.3
P4,A1_B1_P4_2022-05-12_IR1_00090,2,24,ct_transformer_contact,0.0207,25,0.3
P4,A1_B1_P4_2022-05-12_IR1_00092,0,8,ct_transformer,0.0068,326,0.3
P4,A1_B1_P4_2022-05-12_IR1_00093,0,8,ct_transformer,0.0080,370,0.3
P4,A1_B1_P4_2022-05-12_IR1_00094,0,8,ct_transformer,0.0088,420,0.3
P4,A1_B1_P4_2022-05-12_IR1_00095,0,8,ct_transformer,0.0093,415,0.3
P4,A1_B1_P4_2022-05-12_IR1_00096,0,8,ct_transformer,0.0071,358,0.3
P4,A1_B1_P4_2022-05-12_IR1_00097,0,8,ct_transformer,0.0223,134,0.3
P4,A1_B1_P4_2022-05-12_IR1_00097,1,8,ct_transformer,0.0064,267,0.3
P4,A1_B1_P4_2022-05-12_IR1_00098,0,8,ct_transformer,0.0048,134,0.3
P4,A1_B1_P4_2022-05-12_IR1_00099,0,8,ct_transformer,0.0117,313,0.3
P4,A1_B1_P4_2022-05-12_IR1_00100,0,8,ct_transformer,0.0079,300,0.3
P4,A1_B1_P4_2022-05-12_IR1_00101,0,8,ct_transformer,0.0049,146,0.3
P4,A1_B1_P4_2022-05-12_IR1_00102,0,8,ct_transformer,0.0086,346,0.3
P4,A1_B1_P4_2022-05-12_IR1_00103,0,8,ct_transformer,0.0101,287,0.3
P4,A1_B1_P4_2022-05-12_IR1_00103,1,8,ct_transformer,0.0049,190,0.3
P4,A1_B1_P4_2022-05-12_IR1_00104,0,8,ct_transformer,0.0089,233,0.3
